nid	mid	fields
1358352838675	1351748277749	Queues (Python)	<div>The&nbsp;<span style=" font-style: normal; font-weight: normal;"><u>collections</u>&nbsp;</span>module provides a <u>deque()</u> object that is like a list with faster appends and pops from the left side but slower lookups in the middle.</div><div><br /></div><div><div><div><u>unsearched = deque([starting_node])</u></div><div><u>def breadth_first_search(unsearched):</u></div><div><u>&nbsp; &nbsp; node = unsearched.popleft()</u></div><div><u>&nbsp; &nbsp; for m in gen_moves(node):</u></div><div><u>&nbsp; &nbsp; &nbsp; &nbsp; if is_goal(m):</u></div><div><u>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; return m</u></div><div><u>&nbsp; &nbsp; &nbsp; &nbsp; unsearched.append(m)</u></div></div></div>
1358353089834	1351748277749	Standard library module for implementing heaps?	<div>The <u>heapq</u> module provides functions for implementing heaps based on regular lists. The lowest valued entry is always kept at position zero. This is useful for applications which repeatedly access the smallest element but do not want to run a full list sort:</div><div><br /></div><div><div><u>&gt;&gt;&gt; from heapq import heapify, heappop, heappush</u></div><div><u>&gt;&gt;&gt; data = [1, 3, 5, 7, 9, 2, 4, 6, 8, 0]</u></div><div><u>&gt;&gt;&gt; heapify(data) &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;# rearrange the list into heap order</u></div><div><u>&gt;&gt;&gt; heappush(data, -5) &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; # add a new entry</u></div><div><u>&gt;&gt;&gt; [heappop(data) for i in range(3)] &nbsp;# fetch the three smallest entries</u></div><div><u>[-5, 0, 1]</u></div></div>
1358353103584	1351748277749	Module&nbsp;<span style=" font-style: normal; font-weight: normal;">for correctly-rounded floating point arithmetic?</span>	<div><span style=" font-style: normal; font-weight: normal;"><u>decimal</u></span></div><div><br /></div><div>
<div style="font-style: normal; font-weight: normal; "><u>&gt;&gt;&gt; from decimal import *</u></div>
<div style="font-style: normal; font-weight: normal; "><u>&gt;&gt;&gt; round(Decimal('0.70') * Decimal('1.05'), 2)</u></div>
<div style="font-style: normal; font-weight: normal; "><u>Decimal('0.74')</u></div>
<div style="font-style: normal; font-weight: normal; "><u>&gt;&gt;&gt; round(.70 * 1.05, 2)</u></div>
<div style="font-style: normal; font-weight: normal; "><u>0.73</u></div><div style="font-style: normal; font-weight: normal; "><u><br /></u></div><div><div><u>&gt;&gt;&gt; Decimal('1.00') % Decimal('.10')</u></div><div><u>Decimal('0.00')</u></div><div><u>&gt;&gt;&gt; 1.00 % 0.10</u></div><div><u>0.09999999999999995</u></div><div><u><br /></u></div><div><u>&gt;&gt;&gt; sum([Decimal('0.1')]*10) == Decimal('1.0')</u></div><div><u>True</u></div><div><u>&gt;&gt;&gt; sum([0.1]*10) == 1.0</u></div><div><u>False</u></div></div></div><div><u><br /></u></div><div><div><u>&gt;&gt;&gt; getcontext().prec = 36</u></div><div><u>&gt;&gt;&gt; Decimal(1) / Decimal(7)</u></div>
<div><u>Decimal('0.142857142857142857142857142857142857')</u></div></div>
1360976732260	1351748277749	<span style=" font-style: normal; font-weight: normal;">View an object’s attributes in IPython?</span>	Type <u>object_name.&lt;TAB&gt;</u>
1360976862455	1351748277749	Exploring objects in&nbsp;<span style=" font-style: normal; font-weight: normal;">IPython?</span>	Typing [$]\verb`object_name?`[/$] will print all sorts of details about any object.
1360977026793	1351748277749	Magic Functions	<div>Line magics are prefixed with the <u>%</u> character and work much like OS&nbsp;command-line calls: they get as an argument the rest of the line, where&nbsp;arguments are passed without parentheses or quotes.</div><div><br /></div><div>Cell magics are prefixed with a double <u>%%</u>, and they are functions that get as&nbsp;an argument not only the rest of the line, but also the lines below it in a&nbsp;separate argument. &nbsp;These magics are called with two arguments: the rest of the&nbsp;call line and the body of the cell, consisting of the lines below the first.</div><div><br /></div><div><img src="Screen Shot 2013-03-22 at 12.15.52 PM.png" /></div>
1360977720341	1351748277749	Run a Python script in IPython?	[$]\verb`%run file args`[/$]<div><br /></div><div>The file is re-read from disk each time so changes are reflected immediately.</div>
1360977731110	1351748277749	Use an editor in IPython?	<u>% edit [options] [args]</u><div><br /></div><div>Open up an editor with a&nbsp;file and<span style=" font-style: normal; font-weight: normal;">&nbsp;execute the contents of the file when you&nbsp;exit,&nbsp;loading any code in the file into your interactive namespace.</span></div><div><span style=" font-style: normal; font-weight: normal;"><br /></span></div><div><div>If called without arguments, <u>edit</u> opens up an empty editor with a&nbsp;temporary file.</div><div><br /></div><div>If the argument is a filename, IPython will load that into the&nbsp;editor.</div><div><br /></div><div>If the argument is a string variable, its contents are loaded&nbsp;into the editor. After executing your code, <u>ed</u><span style=" font-style: normal; font-weight: normal;"><u>it</u></span>&nbsp;will return as output the code you&nbsp;typed in the editor (except when it was an existing file). This way&nbsp;you can reload the code in further invocations of <u>edit</u> as a variable, via <u>_<i>NUMBER</i></u>&nbsp;or <u>Out[<i>NUMBER</i>]</u>, where <u><i>NUMBER</i></u>&nbsp;is the prompt number of&nbsp;the output.</div><div><br /></div><div>If the argument is the name of an object (other than a string),&nbsp;IPython will try to locate the file where it was defined and open the&nbsp;editor at the point where it is defined.</div></div>
1360979901655	1351748277749	<u>% debug</u>	After an exception occurs, you can call <u>%<span style=" font-style: normal; font-weight: normal;">&nbsp;debug</span></u>&nbsp;to jump into the Python debugger and examine the problem.
1360979931487	1351748277749	Command history in IPython	<div>You can easily go through previous commands with the up- and down-arrow keys.</div><div><br /></div><div>Input and output history are kept in variables called [$]\verb`In`[/$] and&nbsp;<span style=" font-style: normal; font-weight: normal;">[$]\verb`Out`[/$]</span>, keyed by the prompt numbers, e.g. [$]\verb`In[4]`[/$]. The last three objects in output history are also kept in variables named [$]\verb`_`[/$],&nbsp;<span style=" font-style: normal; font-weight: normal;">[$]\verb`__`[/$]</span>&nbsp;and [$]\verb`___`[/$].</div><div><br /></div><div>You can use the [$]\verb`%history`[/$] magic function to examine past input and output.</div>
1360980100568	1351748277749	System Shell Commands in IPython	To run any command at the system shell, simply prefix it with <u>!</u>.<div><span style=" font-style: normal; font-weight: normal;"><br /></span></div><div><span style=" font-style: normal; font-weight: normal;">To pass the values of Python variables or expressions to system commands, prefix them with <u>$</u>.</span></div><div><br /></div><div><span style=" font-style: normal; font-weight: normal;"><u>!grep -rF $pattern ipython/*</u></span></div><div><span style=" font-style: normal; font-weight: normal;"><br /></span></div><div><span style=" font-style: normal; font-weight: normal;">Output can be captured into a list.</span></div><div><br /></div><div><span style=" font-style: normal; font-weight: normal;"><u>files = !ls</u></span></div>
1360980178438	1351748277749	Suppress Output in IPython	[$]\verb`;`[/$]&nbsp;at the end of a line.
1360980299486	1351748277749	matplotlib in IPython	To start IPython with matplotlib support, use the <u>--pylab</u> switch. In the web notebook and Qt console, y<span style=" font-style: normal; font-weight: normal;">ou can also request&nbsp;</span><u><span style=" font-style: normal; font-weight: normal;">--pylab&nbsp;</span>inline</u>, which produces static figures inlined.
1360980872855	1351748277749	Invoke HTML Notebook	<div>The HTML Notebook can be started by</div><div><br /></div><div><u>$ ipython notebook</u></div><div><span style=" font-style: normal; font-weight: normal;"><u>$ ipython notebook --pylab</u></span></div><div><span style=" font-style: normal; font-weight: normal;"><u>$ ipython notebook --pylab inline</u></span></div>
1361326795696	1351748277749	Integer Division	[$]\verb`/`[/$]<div><span style=" font-style: normal; font-weight: normal;"><br /></span></div><div><span style=" font-style: normal; font-weight: normal;">Fractions aren't lost when dividing integers.</span></div><div><span style=" font-style: normal; font-weight: normal;"><br /></span></div><div><span style=" font-style: normal; font-weight: normal;"><span style=" font-style: normal; font-weight: normal;">[$]\verb`//`[/$]</span></span></div><div><span style=" font-style: normal; font-weight: normal;"><span style=" font-style: normal; font-weight: normal;"><br /></span></span></div><div><span style=" font-style: normal; font-weight: normal;"><span style=" font-style: normal; font-weight: normal;">Integer division discarding any fractional result.</span></span></div>
1362086513363	1351748277749	<span style=" font-style: normal; font-weight: normal;">Mutable sequence type method to add the contents of another sequence?</span>	<span style=" font-style: normal; font-weight: normal;"><u>s.extend(t)</u></span><div><span style=" font-style: normal; font-weight: normal;"><br /></span></div><div>Same as <u>s[len(s):len(s)] = t</u>.</div>
1362086689372	1351748277749	<span style=" font-style: normal; font-weight: normal;">Mutable sequence type method to insert an object at a given position?</span>	<u>s.insert(i, x)</u><div><br /></div><div>Inserts <u>x</u> into&nbsp;<span style=" font-style: normal; font-weight: normal;"><u>s</u></span>&nbsp;before the index given by <u>i</u>.</div>
1362086900307	1351748277749	<span style=" font-style: normal; font-weight: normal;">Mutable sequence type method to delete an item?</span>	<span style=" font-style: normal; font-weight: normal;">[$]\verb`s.remove(x)`[/$]</span><div><span style=" font-style: normal; font-weight: normal;"><br /></span></div><div><span style=" font-style: normal; font-weight: normal;"><span style=" font-style: normal; font-weight: normal;">Remove the first item from [$]\verb`s`[/$] where [$]\verb`s[i] == x`[/$].</span></span></div><div><span style=" font-style: normal; font-weight: normal;"><span style=" font-style: normal; font-weight: normal;"><br /></span></span></div><div>[$]\verb`remove`[/$]&nbsp;raises [$]\verb`ValueError`[/$] when [$]\verb`x`[/$]&nbsp;is not found in&nbsp;[$]\verb`s`[/$].</div>
1362087099058	1351748277749	<span style=" font-style: normal; font-weight: normal;">Mutable sequence type method to retrieve and remove an item?</span>	<div>[$]\verb`s.pop(i)`[/$]</div><div><br /></div>Retrieves the item at [$]\verb`i`[/$] and also removes it from&nbsp;<span style=" font-style: normal; font-weight: normal;">[$]\verb`s`[/$].</span><div><br /></div><div>The optional argument [$]\verb`i`[/$] defaults to [$]\verb`-1`[/$], so that by default the last item is removed and returned.</div>
1362087546260	1351748277749	<span style=" font-style: normal; font-weight: normal;">Mutable sequence type method to reverse the sequence?</span>	[$]\verb`s.reverse()`[/$]<div><br /></div><div>Reverses the items of&nbsp;<span style=" font-style: normal; font-weight: normal;">[$]\verb`s`[/$]</span>&nbsp;in place.&nbsp;To remind users that it operates by side effect, it does not return the reversed sequence.</div>
1362088266422	1351748277749	Numeric Type Operations	<img src="Screen Shot 2013-03-01 at 8.53.50 AM.png" />
1362088483694	1351748277749	Numeric Types	<div><u>int</u></div><div><u>float</u></div><div><u>complex</u></div>
1362088671497	1351748277749	Built-in function to return the smallest item of a sequence?	[$]\verb`min(s)`[/$]<div><br /></div><div>Smallest item of&nbsp;[$]\verb`s`[/$]</div>
1362088853189	1351748277749	<span style=" font-style: normal; font-weight: normal;">Built-in function that returns the largest item of a sequence?</span>	<span style=" font-style: normal; font-weight: normal;">[$]\verb`max(s)`[/$]<div><br /></div><div>Largest item of&nbsp;[$]\verb`s`[/$]</div></span>
1362088879121	1351748277749	Method returning the index of an item in a sequence?	<u>s.index(x, i=0, j=len(s))</u><div><br /><div>Index of the first occurence of <u>x</u> in <u>s</u> at or after index <u>i</u> and before index <u>j</u>.</div></div>
1362088990248	1351748277749	Method that returns the total number of occurences of an item in a sequence?	<span style=" font-style: normal; font-weight: normal;">[$]\verb`s.count(x)`[/$]<div><br /></div><div>Total number of occurences of [$]\verb`x`[/$] in [$]\verb`s`[/$].</div></span>
1362089111860	1351748277749	<u>s[i:j:k]</u>	<span style=" font-style: normal; font-weight: normal;">Slice of <u>s</u>&nbsp;from <u>i</u>&nbsp;to <u>j</u> with step <u>k</u>.</span>
1362089115180	1351748277749	<span style=" font-style: normal; font-weight: normal;">Operator to check if a value occurs in a sequence?</span>	<span style=" font-style: normal; font-weight: normal;">[$]\verb`x in s`[/$]</span><div><br /></div><div>True if an item of [$]\verb`s`[/$] is equal to [$]\verb`x`[/$], else False.</div>
1362089198511	1351748277749	Operator to check if a value does not occur in a sequence?	<span style=" font-style: normal; font-weight: normal;"><span style="font-style: normal; font-weight: normal; ">[$]\verb`x not in s`[/$]</span><div><br /></div><div>False if an item of [$]\verb`s`[/$] is equal to [$]\verb`x`[/$], else True.</div></span>
1362090173214	1351748277749	<u>ValueError</u>	Raised when a built-in operation or function receives an argument that has the right type but an inappropriate value.
1362587783533	1351748277749	Set Comprehensions	<div><span style=" font-style: normal; font-weight: normal;"><div><span style="font-style: normal; font-weight: normal; "><div>[latex]\begin{verbatim}<div><div>&gt;&gt;&gt; a = {x for x in 'abracadabra' if x not in 'abc'}</div><div>&gt;&gt;&gt; a</div><div>{'r', 'd'}</div></div></div><div>\end{verbatim}[/latex]</div></span></div></span></div>
1362661886967	1351748277749	View Objects	When the dictionary changes, the view reflects these changes. Views can be iterated over to yield their data, and support membership tests.
1362661992645	1351748277749	Dictionary method to return a list of all the keys used in the dictionary?	<u>keys()</u><div><br /><div>Return a new view of the dictionary’s keys.</div><div><br /></div><div><u>list(d.keys())</u></div><div><br /></div><div><span style=" font-style: normal; font-weight: normal;">Return a list of all the keys used in the dictionary.</span></div></div>
